01	FB	518208	0009	S	06	UN	13.00	1000.00	13000.00	N	N		0	0	02	S	MT11	1	130	40	SER
01	FB	518208	0016	S	06	UN	13.00	4100.00	53300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518208	0017	S	06	UN	13.00	1000.00	13000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518208	0018	S	06	UN	13.00	510.00	6630.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518208	0021	S	06	UN	13.00	2000.00	26000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518209	0002	S	01	UN	16.00	1000.00	16000.00	N	N	IV01	0	0	01	S	MF11	4	640	40	SER
01	FB	518210	0002	S	01	UN	15.00	1000.00	15000.00	N	N	IV01	0	0	01	S	MF11	4	600	40	SER
01	FB	518211	0002	S	01	UN	16.00	1000.00	16000.00	N	N	IV01	0	0	01	S	MF11	4	640	40	SER
01	FB	518212	0002	S	01	UN	11.00	1000.00	11000.00	N	N	IV01	0	0	01	S	MF11	4	440	40	SER
01	FB	518213	0002	S	01	UN	15.00	1000.00	15000.00	N	N	IV01	0	0	01	S	MF11	4	600	40	SER
01	FB	518214	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518214	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518214	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518214	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518214	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518214	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518214	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518214	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518215	0002	S	01	UN	7.00	1000.00	7000.00	N	N	IV01	0	0	01	S	MF11	4	280	40	SER
01	FB	518216	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518216	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518216	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518216	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518216	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518216	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518216	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518216	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518217	0002	S	01	UN	7.00	1000.00	7000.00	N	N	IV01	0	0	01	S	MF11	4	280	40	SER
01	FB	518218	0003	S	01	UN	3.00	71690.00	215070.00	N	N	IV01	0	0	02	S	MF11	4	8603	40	SER
01	FB	518218	0005	S	01	UN	3.00	15400.00	46200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518218	0009	S	01	UN	3.00	1000.00	3000.00	N	N		0	0	02	S	MT11	1	30	40	SER
01	FB	518218	0010	S	01	UN	3.00	10300.00	30900.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518218	0016	S	01	UN	3.00	4100.00	12300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518218	0017	S	01	UN	3.00	1000.00	3000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518218	0018	S	01	UN	3.00	510.00	1530.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518218	0021	S	01	UN	3.00	2000.00	6000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518219	0002	S	01	UN	13.00	1000.00	13000.00	N	N	IV01	0	0	01	S	MF11	4	520	40	SER
01	FB	518220	0002	S	01	UN	9.00	1000.00	9000.00	N	N	IV01	0	0	01	S	MF11	4	360	40	SER
01	FB	518221	0002	S	01	UN	17.00	1000.00	17000.00	N	N	IV01	0	0	01	S	MF11	4	680	40	SER
01	FB	518222	0002	S	01	UN	5.00	1000.00	5000.00	N	N	IV01	0	0	01	S	MF11	4	200	40	SER
01	FB	518223	0002	S	01	UN	14.00	1000.00	14000.00	N	N	IV01	0	0	01	S	MF11	4	560	40	SER
01	FB	518224	0002	S	01	UN	14.00	1000.00	14000.00	N	N	IV01	0	0	01	S	MF11	4	560	40	SER
01	FB	518225	0002	S	01	UN	7.00	1000.00	7000.00	N	N	IV01	0	0	01	S	MF11	4	280	40	SER
01	FB	518226	0002	S	01	UN	1.00	1000.00	1000.00	N	N	IV01	0	0	01	S	MF11	4	40	40	SER
01	FB	518227	0002	S	01	UN	4.00	1000.00	4000.00	N	N	IV01	0	0	01	S	MF11	4	160	40	SER
01	FB	518228	0003	S	01	UN	4.00	71690.00	286760.00	N	N	IV01	0	0	02	S	MF11	4	11470	40	SER
01	FB	518228	0004	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0005	S	01	UN	4.00	15400.00	61600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0009	S	01	UN	4.00	1000.00	4000.00	N	N		0	0	02	S	MT11	1	40	40	SER
01	FB	518228	0010	S	01	UN	3.00	10300.00	30900.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0016	S	01	UN	4.00	4100.00	16400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0017	S	01	UN	4.00	1000.00	4000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0018	S	01	UN	4.00	510.00	2040.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518228	0021	S	01	UN	4.00	2000.00	8000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518229	0003	S	01	UN	6.00	71690.00	430140.00	N	N	IV01	0	0	02	S	MF11	4	17206	40	SER
01	FB	518229	0004	S	01	UN	6.00	10300.00	61800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518229	0005	S	01	UN	6.00	15400.00	92400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518229	0009	S	01	UN	6.00	1000.00	6000.00	N	N		0	0	02	S	MT11	1	60	40	SER
01	FB	518229	0016	S	01	UN	6.00	4100.00	24600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518229	0017	S	01	UN	6.00	1000.00	6000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518229	0018	S	01	UN	6.00	510.00	3060.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518229	0021	S	01	UN	6.00	2000.00	12000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518230	0003	S	01	UN	4.00	71690.00	286760.00	N	N	IV01	0	0	02	S	MF11	4	11470	40	SER
01	FB	518230	0005	S	01	UN	4.00	15400.00	61600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518230	0009	S	01	UN	4.00	1000.00	4000.00	N	N		0	0	02	S	MT11	1	40	40	SER
01	FB	518230	0010	S	01	UN	4.00	10300.00	41200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518230	0016	S	01	UN	4.00	4100.00	16400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518230	0017	S	01	UN	4.00	1000.00	4000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518230	0018	S	01	UN	4.00	510.00	2040.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518230	0021	S	01	UN	4.00	2000.00	8000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518231	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518231	0004	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518231	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518231	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518231	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518231	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518231	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518231	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518232	0003	S	01	UN	8.00	71690.00	573520.00	N	N	IV01	0	0	02	S	MF11	4	22941	40	SER
01	FB	518232	0004	S	01	UN	2.00	10300.00	20600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0005	S	01	UN	8.00	15400.00	123200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0009	S	01	UN	8.00	1000.00	8000.00	N	N		0	0	02	S	MT11	1	80	40	SER
01	FB	518232	0010	S	01	UN	6.00	10300.00	61800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0016	S	01	UN	8.00	4100.00	32800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0017	S	01	UN	8.00	1000.00	8000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0018	S	01	UN	8.00	510.00	4080.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518232	0021	S	01	UN	8.00	2000.00	16000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518233	0003	S	01	UN	2.00	71690.00	143380.00	N	N	IV01	0	0	02	S	MF11	4	5735	40	SER
01	FB	518233	0004	S	01	UN	2.00	10300.00	20600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518233	0005	S	01	UN	2.00	15400.00	30800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518233	0009	S	01	UN	2.00	1000.00	2000.00	N	N		0	0	02	S	MT11	1	20	40	SER
01	FB	518233	0016	S	01	UN	2.00	4100.00	8200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518233	0017	S	01	UN	2.00	1000.00	2000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518233	0018	S	01	UN	2.00	510.00	1020.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518233	0021	S	01	UN	2.00	2000.00	4000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518234	0003	S	01	UN	4.00	71690.00	286760.00	N	N	IV01	0	0	02	S	MF11	4	11470	40	SER
01	FB	518234	0005	S	01	UN	4.00	15400.00	61600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518234	0009	S	01	UN	4.00	1000.00	4000.00	N	N		0	0	02	S	MT11	1	40	40	SER
01	FB	518234	0010	S	01	UN	4.00	10300.00	41200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518234	0016	S	01	UN	4.00	4100.00	16400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518234	0017	S	01	UN	4.00	1000.00	4000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518234	0018	S	01	UN	4.00	510.00	2040.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518234	0021	S	01	UN	4.00	2000.00	8000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518235	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518235	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518235	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518235	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518235	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518235	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518235	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518235	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518236	0003	S	01	UN	3.00	71690.00	215070.00	N	N	IV01	0	0	02	S	MF11	4	8603	40	SER
01	FB	518236	0004	S	01	UN	2.00	10300.00	20600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0005	S	01	UN	3.00	15400.00	46200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0009	S	01	UN	3.00	1000.00	3000.00	N	N		0	0	02	S	MT11	1	30	40	SER
01	FB	518236	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0016	S	01	UN	3.00	4100.00	12300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0017	S	01	UN	3.00	1000.00	3000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0018	S	01	UN	3.00	510.00	1530.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518236	0021	S	01	UN	3.00	2000.00	6000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518237	0003	S	01	UN	2.00	71690.00	143380.00	N	N	IV01	0	0	02	S	MF11	4	5735	40	SER
01	FB	518237	0005	S	01	UN	2.00	15400.00	30800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518237	0009	S	01	UN	2.00	1000.00	2000.00	N	N		0	0	02	S	MT11	1	20	40	SER
01	FB	518237	0010	S	01	UN	2.00	10300.00	20600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518237	0016	S	01	UN	2.00	4100.00	8200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518237	0017	S	01	UN	2.00	1000.00	2000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518237	0018	S	01	UN	2.00	510.00	1020.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518237	0021	S	01	UN	2.00	2000.00	4000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518238	0003	S	01	UN	8.00	71690.00	573520.00	N	N	IV01	0	0	02	S	MF11	4	22941	40	SER
01	FB	518238	0004	S	01	UN	3.00	10300.00	30900.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0005	S	01	UN	8.00	15400.00	123200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0009	S	01	UN	8.00	1000.00	8000.00	N	N		0	0	02	S	MT11	1	80	40	SER
01	FB	518238	0010	S	01	UN	5.00	10300.00	51500.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0016	S	01	UN	8.00	4100.00	32800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0017	S	01	UN	8.00	1000.00	8000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0018	S	01	UN	8.00	510.00	4080.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518238	0021	S	01	UN	8.00	2000.00	16000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518239	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518239	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518239	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518239	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518239	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518239	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518239	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518239	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518240	0003	S	01	UN	4.00	71690.00	286760.00	N	N	IV01	0	0	02	S	MF11	4	11470	40	SER
01	FB	518240	0005	S	01	UN	4.00	15400.00	61600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518240	0009	S	01	UN	4.00	1000.00	4000.00	N	N		0	0	02	S	MT11	1	40	40	SER
01	FB	518240	0010	S	01	UN	4.00	10300.00	41200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518240	0016	S	01	UN	4.00	4100.00	16400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518240	0017	S	01	UN	4.00	1000.00	4000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518240	0018	S	01	UN	4.00	510.00	2040.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518240	0021	S	01	UN	4.00	2000.00	8000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518241	0003	S	01	UN	8.00	71690.00	573520.00	N	N	IV01	0	0	02	S	MF11	4	22941	40	SER
01	FB	518241	0004	S	01	UN	8.00	10300.00	82400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518241	0005	S	01	UN	8.00	15400.00	123200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518241	0009	S	01	UN	8.00	1000.00	8000.00	N	N		0	0	02	S	MT11	1	80	40	SER
01	FB	518241	0016	S	01	UN	8.00	4100.00	32800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518241	0017	S	01	UN	8.00	1000.00	8000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518241	0018	S	01	UN	8.00	510.00	4080.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518241	0021	S	01	UN	8.00	2000.00	16000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518242	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518242	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518242	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518242	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518242	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518242	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518242	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518242	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518243	0003	S	01	UN	2.00	71690.00	143380.00	N	N	IV01	0	0	02	S	MF11	4	5735	40	SER
01	FB	518243	0005	S	01	UN	2.00	15400.00	30800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518243	0009	S	01	UN	2.00	1000.00	2000.00	N	N		0	0	02	S	MT11	1	20	40	SER
01	FB	518243	0010	S	01	UN	2.00	10300.00	20600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518243	0016	S	01	UN	2.00	4100.00	8200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518243	0017	S	01	UN	2.00	1000.00	2000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518243	0018	S	01	UN	2.00	510.00	1020.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518243	0021	S	01	UN	2.00	2000.00	4000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518244	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518244	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518244	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518244	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518244	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518244	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518244	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518244	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518245	0003	S	01	UN	18.00	71690.00	1290420.00	N	N	IV01	0	0	02	S	MF11	4	51617	40	SER
01	FB	518245	0004	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0005	S	01	UN	18.00	15400.00	277200.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0009	S	01	UN	18.00	1000.00	18000.00	N	N		0	0	02	S	MT11	1	180	40	SER
01	FB	518245	0010	S	01	UN	17.00	10300.00	175100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0016	S	01	UN	18.00	4100.00	73800.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0017	S	01	UN	18.00	1000.00	18000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0018	S	01	UN	18.00	510.00	9180.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518245	0021	S	01	UN	18.00	2000.00	36000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518246	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518246	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518246	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518246	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518246	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518246	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518246	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518246	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518247	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518247	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518247	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518247	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518247	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518247	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518247	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518247	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518248	0003	S	01	UN	1.00	71690.00	71690.00	N	N	IV01	0	0	02	S	MF11	4	2868	40	SER
01	FB	518248	0005	S	01	UN	1.00	15400.00	15400.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518248	0009	S	01	UN	1.00	1000.00	1000.00	N	N		0	0	02	S	MT11	1	10	40	SER
01	FB	518248	0010	S	01	UN	1.00	10300.00	10300.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518248	0016	S	01	UN	1.00	4100.00	4100.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518248	0017	S	01	UN	1.00	1000.00	1000.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518248	0018	S	01	UN	1.00	510.00	510.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518248	0021	S	01	UN	1.00	2000.00	2000.00	N	N		0	0	02	N		0	0	40	SER
01	FB	518249	0003	S	01	UN	14.00	71690.00	1003660.00	N	N	IV01	0	0	02	S	MF11	4	40146	40	SER
01	FB	518249	0004	S	01	UN	13.00	10300.00	133900.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518249	0005	S	01	UN	14.00	15400.00	215600.00	S	N		0	0	02	N		0	0	40	SER
01	FB	518249	0009	S	01	UN	14.00	1000.00	14000.00	N	N		0	0	02	S	MT11	1	140	40	SER
